client_id;birth_number;district_id;gender
4118;19780617;28;M
4119;19620220;62;F
4120;19610306;62;M
4121;19230212;23;M
4122;19690918;39;M
4123;19661112;39;F
4124;19631110;19;F
4125;19220417;31;F
4126;19750909;74;M
4127;19700526;74;F
4129;19520331;75;F
4131;19760602;48;M
4132;19621015;42;M
4133;19650322;42;F
4134;19540212;1;F
4136;19590106;31;M
4137;19490830;21;M
4138;19680918;11;F
4139;19690720;74;M
4140;19631004;70;M
4141;19700318;9;M
4142;19600611;36;M
4143;19550824;27;M
4144;19550911;27;F
4145;19221202;73;F
4146;19550613;9;F
4147;19721223;64;M
4148;19680208;64;F
4149;19790307;1;M
4150;19770810;1;F
4151;19260717;73;F
4152;19270607;73;M
4153;19560412;32;M
4154;19531025;32;F
4155;19230513;1;M
4156;19621102;5;F
4157;19720509;1;M
4158;19200710;35;F
4159;19131206;35;M
4160;19690627;16;F
4161;19720909;22;F
4163;19510607;4;M
4164;19241022;45;F
4165;19550313;53;M
4166;19470226;1;M
4167;19490531;6;F
4169;19800219;58;F
4170;19830827;58;M
4171;19800518;1;M
4172;19450429;1;F
4173;19780604;52;F
4174;19270211;63;M
4175;19650106;13;F
4176;19220831;32;M
4177;19351225;34;M
4178;19260831;32;M
4179;19200729;54;M
4180;19320617;63;M
4181;19640515;76;F
4182;19410623;16;M
4183;19401113;16;F
4184;19750426;8;F
4185;19640423;51;F
4186;19781014;38;M
4187;19670828;25;F
4188;19760817;1;M
4189;19411207;64;M
4190;19421117;17;M
4191;19570106;32;F
4192;19311121;72;M
4193;19370228;8;F
4194;19400103;63;F
4195;19450730;63;M
4196;19510116;55;F
4198;19541017;23;F
4199;19611219;23;M
4201;19770719;3;M
4202;19700520;3;F
4203;19670108;1;F
4204;19600603;1;M
4205;19350205;30;M
4206;19421009;22;M
4207;19380302;70;M
4209;19330223;70;F
4210;19790915;40;M
4211;19730417;22;F
4212;19450527;53;M
4213;19250627;64;F
4214;19210703;64;M
4215;19520608;49;F
4217;19510625;9;F
4218;19391006;48;F
4219;19440104;51;F
4220;19630915;33;M
4221;19410926;63;F
4222;19280816;60;M
4223;19700530;54;M
4224;19770403;42;F
4225;19770808;76;M
4226;19570408;31;M
4227;19631224;51;F
4229;19611005;36;M
4230;19611111;74;F
4231;19590808;1;F
4232;19710215;70;M
4233;19380215;46;M
4234;19721108;70;F
4235;19751115;9;F
4236;19620117;42;F
4237;19230731;16;F
4238;19710426;41;F
4239;19201211;70;M
4240;19601021;46;F
4241;19500330;20;F
4242;19540427;20;M
4243;19580126;7;M
4244;19220812;68;F
4245;19190923;68;M
4246;19800909;36;F
4247;19750116;26;F
4248;19750507;9;F
4249;19770521;52;M
4250;19610906;72;F
4251;19600426;44;M
4252;19530528;44;F
4253;19360519;16;F
4254;19720305;65;M
4255;19250628;66;F
4256;19570329;70;M
4257;19680629;1;F
4258;19660511;44;F
4259;19490616;10;F
4260;19670601;12;M
4261;19240804;34;F
4262;19250424;59;F
4263;19720626;73;F
4264;19710621;74;F
4265;19780119;59;M
4266;19740126;1;F
4267;19360421;24;F
4268;19280611;24;M
4269;19550907;45;F
4270;19720205;58;F
4271;19640723;58;M
4272;19780830;42;F
4273;19761129;18;F
4274;19370524;70;F
4275;19570626;49;F
4276;19730805;74;F
4277;19791105;74;M
4278;19491118;33;M
4279;19491013;51;M
4280;19440108;55;F
4281;19310413;54;M
4282;19320609;3;M
4283;19240905;27;M
4284;19461126;68;M
4285;19451228;68;F
4286;19650928;6;F
4287;19531007;62;F
4288;19460308;70;F
4289;19811123;66;M
4290;19470309;32;M
4291;19510507;58;F
4292;19520719;72;M
4293;19591216;4;F
4294;19560622;4;M
4295;19600316;18;M
4296;19251106;57;M
4297;19281016;57;F
4298;19200418;33;M
4299;19770915;50;F
4300;19771115;1;F
4301;19560503;14;F
4302;19440104;30;F
4303;19780305;21;F
4304;19450615;5;F
4305;19390621;40;F
4306;19401017;40;M
4307;19770414;1;M
4308;19700110;44;F
4309;19790426;39;F
4310;19250530;65;F
4311;19810412;59;M
4312;19791020;72;F
4313;19680221;53;F
4314;19250524;58;F
4315;19590425;74;F
4316;19430826;1;F
4317;19781011;53;F
4318;19420911;43;F
4319;19461106;43;M
4320;19581104;66;F
4321;19731018;19;F
4322;19701001;19;M
4323;19240320;40;M
4324;19180722;40;F
4325;19470719;55;M
4326;19300920;1;M
4327;19370823;1;F
4328;19760613;59;F
4329;19470518;64;F
4330;19210702;33;M
4331;19590903;5;M
4332;19360111;57;M
4333;19580420;1;M
4334;19540219;1;F
4335;19241225;54;F
4336;19690802;19;F
4337;19660421;48;M
4338;19441025;30;M
4339;19770915;59;F
4340;19490718;1;F
4341;19640501;76;M
4342;19180407;63;F
4343;19290809;27;F
4344;19250615;54;M
4345;19740929;18;F
4346;19730920;3;F
4347;19260620;54;F
4348;19780417;3;F
4349;19590822;1;F
4350;19660820;1;M
4352;19710724;72;M
4353;19790919;28;F
4354;19860813;28;M
4355;19381229;1;F
4358;19421024;70;M
4359;19500802;64;M
4360;19650710;19;F
4361;19550504;46;M
4362;19430916;50;M
4363;19510701;50;F
4364;19771205;22;M
4365;19610512;10;M
4367;19820330;14;M
4368;19771021;32;F
4369;19650615;53;M
4370;19390628;59;M
4371;19681212;32;M
4372;19331011;3;M
4373;19511220;51;M
4376;19540305;70;M
4377;19780131;48;M
4380;19310513;1;M
4381;19590125;56;M
4382;19801020;18;M
4383;19630801;21;M
4384;19730112;10;F
4385;19721002;21;F
4386;19451227;53;F
4387;19460218;52;M
4388;19360916;4;F
4389;19260701;10;F
4390;19720429;7;F
4393;19410911;1;F
4394;19751230;64;F
4395;19580516;36;F
4396;19741107;63;F
4397;19731126;63;M
4398;19580723;77;M
4399;19671120;61;F
4400;19590829;54;F
4401;19680720;8;M
4402;19290411;23;M
4403;19381019;36;F
4404;19510409;31;F
4405;19590417;47;F
4406;19541101;1;M
4407;19750706;70;M
4408;19230519;62;M
4409;19280122;62;F
4410;19760112;24;F
4411;19500102;54;M
4412;19521126;54;F
4413;19770504;74;M
4414;19330619;50;M
4415;19770709;4;M
4416;19701225;67;M
4417;19760424;1;M
4418;19700519;28;M
4420;19570506;55;M
4421;19440627;1;F
4422;19430731;76;F
4423;19180524;27;M
4424;19330506;21;M
4425;19361015;21;F
4426;19690913;26;F
4427;19401103;30;M
4428;19540309;38;M
4429;19450402;64;M
4430;19380627;64;F
4431;19300930;58;M
4432;19640314;1;F
4433;19680222;1;M
4434;19640329;64;M
4435;19651030;64;F
4436;19200428;27;M
4437;19611026;70;F
4438;19571204;70;M
4439;19750325;70;M
4440;19481226;33;M
4441;19431007;33;F
4442;19210429;23;F
4444;19690328;77;M
4445;19640414;77;F
4446;19501011;71;F
4447;19570816;71;M
4448;19420502;72;F
4449;19491108;8;M
4450;19490105;67;F
4451;19271019;50;F
4452;19240608;70;F
4453;19760529;61;F
4454;19760209;61;M
4455;19760729;70;M
4456;19361023;30;M
4457;19430117;1;M
4458;19501223;22;F
4459;19620521;1;F
4460;19570224;1;M
4461;19570422;54;F
4462;19770913;1;M
4463;19230817;76;M
4464;19641119;53;M
4465;19370602;74;M
4466;19221007;75;F
4467;19441117;20;F
4468;19440504;20;M
4469;19730228;8;F
4471;19750611;64;F
4472;19650725;74;M
4473;19441227;1;M
4474;19641209;3;F
4476;19270113;3;M
4477;19570118;74;M
4478;19520514;74;F
4479;19580724;2;F
4480;19630330;74;M
4481;19750616;1;M
4482;19790117;56;M
4483;19660829;63;F
4484;19550411;37;M
4485;19190720;36;M
4486;19140614;36;F
4487;19740814;22;M
4488;19710403;22;F
4489;19480324;76;M
4490;19560218;76;F
4491;19770713;2;F
4492;19650908;16;F
4493;19471005;33;M
4494;19521109;54;M
4495;19790411;66;M
4496;19710219;10;M
4497;19640914;10;F
4498;19311228;31;M
4499;19290928;31;F
4500;19240812;17;M
4501;19470318;70;F
4502;19320110;21;M
4503;19280528;21;F
4504;19651124;33;F
4505;19660706;33;M
4506;19541130;11;F
4507;19700803;1;M
4508;19211114;54;M
4509;19200312;54;F
4510;19381228;34;F
4511;19450427;51;F
4512;19631019;1;M
4514;19401225;65;M
4515;19200928;59;F
4516;19610927;1;F
4518;19520404;39;F
4519;19511031;70;F
4520;19570628;1;F
4521;19430909;1;M
4522;19501101;68;F
4523;19520309;68;M
4524;19570714;77;M
4525;19640717;77;F
4526;19700424;70;F
4527;19630204;1;F
4528;19220109;28;M
4529;19760916;37;M
4530;19840918;37;F
4531;19640625;64;F
4532;19531009;39;M
4533;19800129;64;M
4534;19541224;38;M
4535;19311203;1;F
4536;19471014;41;M
4539;19421212;55;M
4540;19360116;69;M
4541;19710302;32;F
4542;19540206;29;M
4543;19411201;1;M
4544;19550613;52;F
4545;19360120;3;F
4546;19510420;23;F
4547;19431230;9;F
4548;19580105;7;M
4549;19201030;10;F
4550;19421017;72;F
4551;19240429;60;M
4552;19190228;60;F
4553;19450223;1;F
4554;19370724;70;M
4555;19600807;52;M
4556;19700531;74;M
4557;19321024;44;F
4558;19280927;44;M
4559;19580309;35;F
4560;19631020;9;M
4561;19680629;40;F
4562;19651011;25;M
4563;19710725;10;F
4564;19750825;10;M
4565;19480303;14;M
4567;19370212;70;M
4568;19820426;70;M
4569;19710709;6;F
4570;19391103;1;F
4571;19671107;1;M
4572;19360521;28;F
4573;19551012;5;F
4574;19661112;20;F
4575;19640920;36;F
4576;19580627;53;M
4577;19490725;64;F
4578;19761227;15;M
4579;19390701;74;F
4580;19441124;30;F
4581;19560616;1;F
4582;19181012;44;M
4583;19410824;61;F
4584;19490624;7;F
4585;19480910;9;F
4586;19510813;9;M
4587;19780506;36;F
4588;19761105;53;F
4589;19760915;2;F
4590;19360317;1;M
4591;19330819;43;M
4592;19550329;1;F
4593;19320703;72;M
4594;19401125;1;M
4595;19401129;1;F
4596;19730831;74;F
4597;19520519;1;F
4598;19410412;25;F
4599;19471205;25;M
4600;19670313;70;M
4601;19350402;1;M
4602;19340404;1;F
4603;19460726;69;F
4604;19681002;67;M
4605;19800909;18;F
4606;19371014;8;M
4607;19761116;74;F
4608;19450118;41;M
4609;19761219;7;F
4610;19660102;34;F
4611;19530510;1;F
4612;19600923;44;F
4615;19510731;56;M
4617;19771220;45;M
4618;19720327;45;F
4619;19410220;77;F
4620;19401101;54;F
4621;19460210;54;M
4622;19720525;50;F
4623;19670509;68;M
4624;19660524;48;F
4625;19670304;48;M
4626;19471124;3;F
4627;19420324;1;M
4628;19380531;1;F
4629;19230510;76;M
4630;19150927;76;F
4631;19330401;8;F
4632;19280418;1;M
4633;19801031;62;F
4634;19400309;67;F
4635;19360228;67;M
4636;19770922;48;M
4637;19690213;61;M
4638;19680226;33;F
4639;19800516;20;M
4640;19560507;75;F
4641;19580212;33;M
4642;19600803;33;F
4643;19690721;1;F
4644;19310119;20;M
4647;19780820;8;M
4648;19640124;33;M
4649;19280625;45;F
4650;19650715;54;F
4651;19790124;2;M
4652;19620226;53;M
4653;19461218;4;F
4654;19500215;2;F
4655;19471014;2;M
4656;19420916;1;M
4657;19410913;15;M
4658;19351011;33;M
4659;19590414;50;F
4660;19750706;60;F
4661;19440511;1;F
4662;19270210;1;F
4663;19421029;72;M
4664;19210805;38;M
4665;19260827;9;F
4666;19280612;9;M
4667;19410426;25;M
4668;19380625;25;F
4670;19680814;51;F
4671;19720727;51;M
4672;19490828;44;M
4673;19520816;69;M
4674;19781227;59;F
4675;19751002;23;M
4677;19210929;3;F
4678;19681206;21;M
4679;19480131;20;M
4680;19790524;72;F
4681;19491008;1;F
4682;19530811;1;M
4683;19560802;51;M
4684;19530305;1;F
4685;19640714;62;M
4686;19440702;39;M
4687;19471219;16;F
4688;19400911;16;M
4689;19630426;50;M
4690;19620826;66;F
4691;19640128;66;M
4692;19550406;76;F
4693;19430302;42;M
4694;19430415;42;F
4695;19251211;52;M
4696;19330412;52;F
4697;19570925;27;F
4698;19630331;45;M
4699;19631112;13;F
4700;19370615;70;F
4701;19410628;22;M
4704;19550429;12;F
4705;19550912;1;M
4706;19430711;58;F
4707;19401105;58;M
4708;19500714;18;M
4709;19780416;54;M
4710;19610509;52;F
4711;19550723;52;M
4712;19600606;37;F
4713;19181104;13;F
4714;19110820;13;M
4715;19760812;15;F
4716;19330802;10;F
4717;19440809;32;M
4718;19321122;2;M
4719;19370218;23;M
4720;19460506;33;F
4721;19560321;65;F
4722;19720128;8;M
4723;19410206;1;F
4724;19731014;53;F
4725;19451117;34;M
4726;19520704;34;F
4727;19701123;74;F
4728;19701031;74;M
4729;19450707;18;M
4730;19200504;68;M
4731;19730211;52;F
4732;19180317;70;M
4733;19550717;1;M
4734;19250321;72;M
4735;19221023;72;F
4736;19430528;56;F
4737;19810601;24;F
4739;19600308;37;F
4740;19770612;28;M
4741;19290729;74;F
4742;19490413;61;F
4743;19560925;61;M
4744;19291218;6;M
4745;19480804;68;F
4746;19410720;39;F
4747;19220427;76;F
4748;19280126;76;M
4749;19480119;57;F
4750;19620404;70;M
4751;19730108;35;M
4752;19391009;7;M
4753;19340218;7;F
4754;19391228;27;F
4755;19540905;71;F
4756;19500108;22;F
4757;19451009;22;M
4758;19730109;50;F
4759;19800221;50;M
4760;19350327;70;M
4761;19341128;70;F
4762;19710213;76;F
4763;19440223;77;F
4764;19791015;54;M
4765;19350306;48;M
4766;19670527;22;M
4767;19180921;26;F
4768;19600403;1;F
4769;19230123;22;F
4770;19241213;22;M
4771;19610107;64;F
4772;19500129;6;F
4773;19520613;33;F
4774;19510814;59;M
4775;19480722;59;F
4776;19741222;1;M
4777;19290623;64;F
4778;19220307;64;M
4779;19780210;52;M
4780;19720201;54;F
4781;19660815;9;F
4782;19661228;25;M
4783;19781016;31;F
4784;19201208;42;F
4785;19211006;42;M
4786;19380816;54;M
4787;19620312;36;M
4788;19800427;39;F
4789;19400926;24;F
4790;19460209;75;M
4791;19360215;51;M
4792;19570525;20;F
4793;19460215;55;F
4794;19451116;20;F
4795;19250918;74;F
4796;19280311;7;M
4797;19400903;59;F
4798;19620102;37;F
4799;19460320;75;F
4800;19530814;75;M
4801;19781125;23;M
4802;19710706;75;M
4803;19450807;45;M
4804;19300207;51;F
4805;19350313;1;F
4806;19440201;19;F
4807;19481228;25;M
4808;19811124;23;F
4809;19301101;19;M
4810;19350126;19;F
4811;19710326;77;F
4812;19250626;1;M
4813;19681025;43;M
4814;19620228;54;M
4815;19700917;15;M
4816;19740304;15;F
4817;19690904;12;M
4818;19320313;1;M
4819;19640413;62;M
4820;19690919;2;F
4821;19390608;35;F
4822;19451013;35;M
4823;19820416;7;M
4824;19400305;54;M
4826;19771227;25;F
4831;19580814;27;M
4832;19570109;56;F
4833;19710228;30;F
4836;19521231;49;M
4837;19670313;56;F
4853;19390301;58;M
4861;19771101;57;F
4862;19431123;1;F
4863;19740302;1;F
4877;19570219;45;M
4882;19781221;36;M
4886;19791209;23;M
4892;19690308;26;M
4901;19500508;72;F
4904;19610419;38;F
4906;19761019;64;F
4907;19740531;64;M
4915;19630719;40;M
4916;19390109;52;M
4918;19680506;11;M
4919;19510526;49;F
4923;19620702;66;M
4925;19510618;45;M
4927;19550316;72;F
4928;19760209;9;M
4929;19430730;74;M
4930;19810730;1;M
4937;19601109;54;F
4941;19790225;60;F
4942;19590705;38;M
4944;19820407;58;M
4949;19821020;54;M
4956;19461010;6;M
4959;19790425;77;M
4961;19820731;54;M
4968;19380526;50;M
4969;19680720;64;F
4972;19770713;70;F
4974;19620630;5;F
4975;19611021;5;M
4976;19810118;36;M
4979;19370628;7;M
4989;19350904;28;M
4992;19720714;55;F
4993;19730627;1;F
4994;19780621;1;M
5002;19770717;65;F
5010;19500908;42;F
5012;19720922;27;F
5013;19800915;1;M
5016;19460105;1;F
5028;19760410;28;M
5030;19800115;1;M
5046;19370822;1;M
5050;19510119;62;M
5056;19570204;67;F
5067;19750910;21;F
5072;19810324;1;F
5081;19611031;1;F
5093;19490412;55;F
5107;19471006;50;F
5108;19440522;50;M
5111;19591212;50;M
5117;19750321;52;M
5126;19650403;43;M
5127;19750405;33;F
5128;19631224;70;M
5132;19671021;51;M
5133;19590810;66;F
5134;19670719;58;F
5137;19790505;5;M
5138;19740805;45;F
5141;19530519;54;F
5143;19730309;77;M
5144;19660607;77;F
5145;19501031;26;F
5149;19621218;15;M
5152;19750909;43;F
5159;19641202;39;M
5163;19571028;43;F
5164;19711130;9;M
5171;19560923;64;F
5175;19490918;63;F
5180;19431220;1;M
5189;19610110;74;F
5200;19600423;33;F
5201;19540419;33;M
5203;19450908;61;F
5204;19630122;47;M
5212;19461012;72;F
5213;19801010;1;M
5214;19760912;47;M
5215;19731015;47;F
5217;19400716;74;F
5223;19770111;2;F
5224;19490724;29;M
5232;19480406;74;F
5233;19671030;66;M
5236;19780603;25;M
5237;19770803;1;M
5240;19400217;74;M
5241;19780626;63;M
5243;19700418;2;M
5245;19420318;38;F
5246;19820515;70;M
5247;19430414;47;M
5249;19710105;5;F
5253;19461007;69;F
5254;19480916;69;M
5263;19620227;1;F
5273;19590110;39;M
5275;19500521;28;M
5277;19681107;44;F
5281;19411224;73;M
5283;19820310;17;M
5284;19710924;51;F
5287;19710102;77;M
5308;19740709;41;F
5312;19470108;71;M
5313;19470116;71;F
5318;19680328;74;M
5319;19640923;74;F
5320;19510407;17;F
5321;19500201;17;M
5322;19560313;73;F
5323;19760217;14;F
5325;19700918;66;F
5326;19670812;66;M
5333;19670529;39;F
5334;19351229;48;M
5337;19610502;1;M
5338;19660525;1;F
5347;19490331;41;M
5352;19760818;40;F
5353;19670522;48;F
5354;19670105;30;F
5358;19420831;54;M
5362;19391209;47;M
5364;19640314;62;M
5365;19710501;62;F
5366;19710920;60;F
5367;19790606;60;M
5374;19471126;63;M
5376;19700123;14;M
5379;19780320;60;M
5384;19350721;73;M
5385;19740201;67;M
5389;19680831;17;M
5392;19550328;16;F
5393;19551203;4;M
5395;19620601;45;M
5397;19690730;72;F
5398;19670323;72;M
5399;19721227;24;F
5402;19680529;30;F
5404;19760918;58;F
5409;19480325;15;M
5413;19460410;33;M
5420;19350719;61;M
5433;19750924;50;M
5441;19570125;18;M
5445;19520916;69;M
5450;19400828;8;M
5460;19611001;63;M
5461;19680920;9;F
5462;19630908;9;M
5468;19440527;68;F
5469;19790302;63;F
5472;19560510;53;M
5473;19680809;70;F
5478;19451027;33;M
5487;19470917;56;F
5517;19640313;57;M
5521;19730515;9;F
5526;19470319;27;M
5527;19411128;27;F
5530;19530329;12;M
5531;19790515;4;M
5539;19350605;74;M
5563;19760101;1;M
5565;19661222;3;F
5574;19700912;9;F
5579;19510216;77;M
5580;19520301;77;F
5606;19800806;4;M
5617;19580801;56;F
5618;19530322;63;F
5642;19571104;70;F
5684;19550302;8;F
5699;19501008;73;M
5701;19591122;2;F
5704;19751009;66;F
5722;19591007;64;F
5727;19530224;54;M
5736;19530516;1;M
5753;19480523;39;M
5760;19480508;66;M
5761;19410511;66;F
5774;19600115;46;F
5775;19550310;46;M
5788;19620504;72;M
5801;19791210;26;F
5826;19680909;15;M
5827;19750128;15;F
5858;19520717;52;M
5859;19450129;52;F
5860;19640422;47;M
5866;19780403;67;F
5873;19790406;5;F
5911;19351003;14;M
5928;19700910;42;F
5965;19510410;50;M
5977;19790531;43;M
5978;19440127;33;F
6001;19370501;60;M
6015;19731121;54;M
6033;19660527;1;M
6034;19390815;20;M
6039;19580703;1;F
6040;19630410;1;M
6042;19631012;53;M
6052;19490406;40;M
6067;19500313;70;F
6077;19800430;54;F
6112;19581228;43;F
6114;19400215;66;F
6115;19531225;13;F
6122;19680216;6;F
6144;19561219;54;F
6175;19640517;72;M
6178;19401015;1;F
6183;19631116;1;M
6185;19480305;58;F
6186;19520527;58;M
6191;19521224;74;M
6196;19430309;68;M
6235;19400404;5;M
6255;19460101;54;F
6256;19410521;54;M
6257;19420820;75;F
6272;19421010;1;M
6275;19561230;13;M
6299;19360809;1;M
6301;19490308;55;F
6317;19570127;77;F
6318;19500305;77;M
6342;19540604;8;M
6349;19721203;72;M
6359;19760706;64;M
6363;19731020;4;F
6366;19660221;49;M
6367;19700428;44;M
6383;19700107;15;M
6391;19520130;34;M
6408;19560629;47;M
6417;19500107;40;M
6422;19600923;28;M
6452;19420717;64;M
6468;19440223;70;M
6469;19530316;4;M
6473;19400930;76;F
6474;19341130;76;M
6478;19510520;3;M
6481;19581224;1;F
6485;19620521;48;F
6499;19630201;44;M
6501;19701104;1;M
6511;19530807;47;M
6544;19740804;66;M
6545;19780909;66;F
6546;19630822;1;F
6551;19480812;24;F
6552;19550221;71;M
6567;19781121;5;F
6571;19710324;72;F
6604;19480726;72;M
6610;19540603;57;M
6616;19530618;1;M
6619;19431218;43;F
6644;19590906;1;F
6691;19421015;43;M
6698;19520713;43;F
6729;19571227;15;M
6731;19431126;13;M
6749;19430929;9;F
6750;19460604;9;M
6753;19620523;15;M
6764;19440412;19;M
6789;19790326;57;M
6798;19480803;61;F
6803;19801207;5;F
6804;19810607;5;M
6827;19690428;59;M
6829;19631224;10;F
6844;19710905;53;F
6886;19420313;66;F
6892;19510322;1;F
6893;19440114;1;M
6895;19710624;42;M
6906;19490925;64;M
6922;19390427;14;F
6924;19670823;17;M
6936;19590227;52;F
6944;19700313;43;M
6946;19700129;74;F
6967;19531217;44;M
6978;19650405;38;M
6987;19680129;1;M
7010;19670630;70;M
7011;19610414;70;F
7043;19400630;77;M
7065;19710707;5;F
7100;19610923;30;F
7102;19670720;75;F
7112;19610624;76;M
7127;19570929;3;M
7150;19630916;45;F
7166;19640513;15;M
7186;19440601;27;F
7195;19620911;50;M
7234;19650804;28;M
7241;19570906;57;F
7286;19700210;47;F
7291;19401202;77;F
7299;19380916;1;M
7311;19490518;56;M
7324;19630318;1;F
7325;19750124;24;M
7327;19590522;49;M
7339;19740228;19;F
7348;19771026;6;F
7366;19730412;29;F
7390;19371104;1;M
7411;19630125;54;F
7412;19551017;54;M
7422;19581126;74;M
7423;19640908;74;F
7434;19420404;34;F
7435;19570416;67;F
7521;19600209;74;F
7567;19370315;5;M
7576;19620710;38;M
7586;19730128;56;F
7594;19490407;64;F
7614;19770305;64;M
7632;19480111;1;M
7672;19530405;26;M
7678;19620407;3;M
7683;19460401;12;M
7723;19660614;48;F
7724;19680223;48;M
7727;19580613;31;F
7753;19780923;70;F
7765;19580224;1;F
7772;19761230;1;F
7787;19510710;34;M
7796;19750927;50;F
7797;19700730;50;M
7800;19570830;16;F
7814;19760106;61;F
7815;19460119;4;F
7843;19660511;6;M
7855;19640130;7;F
7862;19651017;74;M
7863;19590312;72;M
7864;19351214;34;M
7914;19661024;38;F
7959;19780629;1;F
7970;19671120;74;M
7980;19760808;16;M
8013;19420622;43;M
8030;19670719;1;M
8064;19661129;54;F
8074;19581007;61;M
8076;19500727;16;F
8089;19650406;35;M
8091;19710210;5;M
8096;19791102;38;F
8105;19630312;72;M
8130;19760508;62;F
8200;19440531;1;F
8217;19780802;69;M
8276;19790608;43;F
8287;19360926;14;M
8295;19510123;15;F
8327;19450831;48;F
8333;19660201;60;M
8342;19790730;76;M
8356;19690904;3;M
8359;19791206;74;M
8362;19750915;74;F
8366;19600521;41;F
8392;19660508;36;F
8393;19660506;36;M
8432;19680106;38;F
8433;19610911;38;M
8463;19470904;75;M
8489;19521227;75;F
8502;19430419;51;M
8506;19791225;69;F
8510;19470524;55;M
8548;19450510;57;F
8568;19711203;1;F
8571;19351026;54;M
8598;19571231;46;F
8610;19480502;55;F
8611;19481026;55;M
8615;19390413;12;F
8636;19411112;71;F
8661;19540511;1;F
8666;19710828;7;F
8667;19670212;77;F
8670;19430107;5;F
8677;19550814;49;M
8678;19620712;49;F
8692;19530707;71;F
8726;19530810;10;M
8737;19480411;17;F
8738;19480710;17;M
8764;19400707;70;F
8777;19530411;11;F
9173;19450204;1;M
9174;19401009;1;F
9196;19390423;21;F
9202;19620209;68;M
9217;19400130;19;F
9226;19391225;64;F
9231;19720924;29;F
9236;19560507;31;F
9250;19630114;1;M
9273;19550826;39;F
9274;19580405;39;M
9276;19461106;4;M
9313;19600417;9;F
9316;19581026;63;F
9340;19670822;54;M
9346;19721210;43;M
9362;19730719;56;F
9366;19750626;72;M
9370;19751220;59;M
9403;19740322;16;M
9417;19490308;21;M
9418;19500410;1;M
9419;19501109;1;F
9427;19701109;62;F
9428;19650509;62;M
9433;19450322;72;F
9450;19431011;68;F
9451;19420505;68;M
9456;19411207;40;F
9457;19780926;46;M
9458;19731121;46;F
9505;19580821;1;M
9546;19551102;50;F
9555;19470515;13;F
9569;19500718;19;F
9582;19420414;2;F
9593;19680128;74;F
9606;19490216;52;M
9611;19580527;23;M
9616;19620919;74;M
9641;19450126;64;M
9642;19370903;64;F
9663;19450924;19;M
9664;19441113;19;F
9670;19480504;38;M
9675;19700219;60;F
9680;19770821;36;M
9702;19511116;33;F
9715;19771130;35;F
9717;19521110;52;F
9718;19590203;52;M
9721;19541205;34;M
9755;19510605;23;F
9760;19690217;27;M
9775;19600623;70;M
9776;19610305;70;F
9798;19500302;69;F
9820;19680121;59;F
9833;19640921;51;M
9834;19600317;51;F
9844;19450803;55;M
9845;19430615;55;F
9846;19670701;54;F
9872;19670317;9;F
9880;19701210;10;F
9914;19421208;36;M
9915;19670710;27;M
9929;19670719;47;F
9930;19720623;9;M
9933;19411015;74;M
9945;19680414;31;F
9946;19600420;31;M
9973;19451003;24;F
9987;19500619;73;F
9995;19580707;54;M
9997;19620607;67;M
10023;19730320;59;F
10040;19681030;37;F
10041;19680417;37;M
10043;19651029;45;M
10046;19460917;5;F
10066;19630523;64;F
10070;19740423;9;M
10075;19640701;48;M
10076;19691225;26;F
10077;19730627;26;M
10090;19800314;29;F
10095;19760206;1;F
10096;19780105;1;M
10145;19650725;4;F
10159;19380106;50;M
10198;19760524;31;M
10199;19790813;31;F
10200;19800216;13;F
10201;19851019;13;M
10209;19751027;59;M
10269;19400511;70;F
10273;19580927;51;F
10274;19561011;51;M
10275;19700125;77;F
10276;19761116;77;M
10282;19790619;1;M
10287;19620903;48;F
10288;19590607;48;M
10303;19620405;64;M
10350;19610914;29;F
10351;19581110;29;M
10355;19760710;14;F
10382;19650217;20;F
10389;19430815;20;F
10459;19640809;17;F
10475;19480828;51;F
10476;19501204;51;M
10479;19551020;2;F
10492;19371111;70;M
10510;19450126;23;F
10511;19500115;23;M
10517;19800912;54;F
10528;19520216;47;F
10543;19450223;14;F
10555;19351215;1;M
10563;19490107;68;M
10564;19540319;68;F
10566;19421109;74;F
10636;19710803;64;M
10639;19540129;2;M
10654;19620716;46;F
10662;19490825;60;F
10702;19380503;17;M
10703;19430428;17;F
10714;19460331;66;F
10746;19710804;53;M
10777;19800127;70;F
10778;19760319;70;M
10798;19800323;1;F
10813;19790513;1;F
10818;19720804;64;M
10828;19571123;1;F
10912;19630109;15;M
10960;19420220;28;M
10963;19440615;1;M
10987;19611003;62;F
10988;19640613;62;M
10997;19720206;1;F
10998;19671219;1;M
11004;19471116;63;M
11008;19690519;51;F
11034;19720219;1;M
11050;19570504;70;F
11063;19551104;64;F
11064;19530709;64;M
11083;19531017;61;M
11093;19590129;40;M
11105;19570201;70;F
11114;19520726;1;M
11121;19710410;72;F
11122;19790610;72;M
11123;19480129;47;M
11126;19650122;1;F
11130;19610408;1;F
11131;19570726;1;M
11136;19440727;3;F
11147;19720712;5;F
11149;19650714;43;M
11195;19531205;58;M
11208;19570305;10;F
11250;19460923;26;F
11252;19651208;32;F
11266;19380925;9;M
11267;19360826;9;F
11271;19371208;18;M
11274;19690414;64;M
11275;19630418;64;F
11286;19401127;56;F
11304;19601020;28;F
11314;19360602;45;M
11319;19420414;1;F
11327;19471021;72;M
11329;19610131;69;F
11331;19441214;70;F
11337;19690403;29;M
